Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible
2024-11-19,2024,24,YES,12.66,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-11-20,2024,24,YES,12.57,22,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-11-21,2024,24,YES,12.54,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-11-22,2024,24,YES,12.53,22,NO,,24,YES,0.0,24,YES,0.0,22,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-11-23,2024,24,YES,12.47,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-11-24,2024,24,YES,12.44,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2024-11-25,2024,24,YES,12.4,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,False,False
2024-11-26,2024,24,YES,12.38,23,NO,,24,YES,0.0,24,YES,0.0,22,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-11-27,2024,24,YES,12.35,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2024-11-28,2024,23,NO,,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-11-29,2024,24,YES,12.33,23,NO,,24,YES,6.0,24,YES,0.0,24,YES,1.0,24,YES,4.0,24,YES,7.0,NO,False,False,False
2024-11-30,2024,24,YES,12.31,24,YES,15.8,24,YES,5.0,24,YES,0.0,24,YES,5.0,24,YES,9.0,24,YES,9.0,YES,False,False,False
2024-12-01,2024,24,YES,12.31,24,YES,15.8,24,YES,7.0,24,YES,0.0,24,YES,6.0,24,YES,7.0,24,YES,11.0,YES,True,False,False
2024-12-02,2024,24,YES,12.31,24,YES,15.88,24,YES,6.0,24,YES,0.0,22,NO,,24,YES,0.0,24,YES,3.0,NO,False,False,False
2024-12-03,2024,24,YES,12.35,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,YES,False,False,False
2024-12-04,2024,24,YES,12.35,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,2.0,24,YES,6.0,24,YES,5.0,YES,True,False,False
2024-12-05,2024,24,YES,12.32,23,NO,,24,YES,0.0,24,YES,2.0,22,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-06,2024,24,YES,12.29,24,YES,15.8,24,YES,2.0,24,YES,3.0,24,YES,1.0,24,YES,2.0,24,YES,4.0,YES,False,False,False
2024-12-07,2024,24,YES,12.28,23,NO,,24,YES,0.0,24,YES,1.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-08,2024,23,NO,,15,NO,,24,YES,8.0,24,YES,13.0,24,YES,5.0,24,YES,9.0,24,YES,6.0,NO,False,False,False
2024-12-09,2024,24,YES,12.27,0,NO,,24,YES,0.0,24,YES,2.0,24,YES,1.0,24,YES,2.0,24,YES,0.0,NO,False,False,False
2024-12-10,2024,24,YES,12.31,0,NO,,24,YES,12.0,24,YES,18.0,21,NO,,24,YES,7.0,24,YES,12.0,NO,False,False,False
2024-12-11,2024,24,YES,12.28,0,NO,,24,YES,0.0,24,YES,1.0,23,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-12,2024,24,YES,12.29,0,NO,,24,YES,2.0,24,YES,2.0,16,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-13,2024,24,YES,12.3,0,NO,,24,YES,0.0,24,YES,0.0,21,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-14,2024,11,NO,,0,NO,,24,YES,0.0,24,YES,0.0,15,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-15,2024,24,YES,12.28,0,NO,,24,YES,0.0,24,YES,0.0,17,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-16,2024,24,YES,12.25,0,NO,,24,YES,0.0,24,YES,0.0,21,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-17,2024,24,YES,12.25,0,NO,,24,YES,2.0,24,YES,6.0,17,NO,,24,YES,3.0,24,YES,3.0,NO,False,False,False
2024-12-18,2024,24,YES,12.24,0,NO,,24,YES,0.0,24,YES,0.0,21,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-19,2024,24,YES,12.22,0,NO,,24,YES,0.0,24,YES,0.0,13,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-20,2024,24,YES,12.19,0,NO,,24,YES,0.0,24,YES,0.0,18,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-21,2024,24,YES,12.23,0,NO,,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,NO,False,False,False
2024-12-22,2024,24,YES,12.17,0,NO,,24,YES,0.0,24,YES,0.0,20,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-23,2024,24,YES,12.14,0,NO,,24,YES,0.0,24,YES,1.0,13,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2024-12-24,2024,24,YES,12.27,0,NO,,24,YES,23.0,24,YES,2.0,12,NO,,24,YES,32.0,24,YES,22.0,NO,False,False,False
2024-12-25,2024,24,YES,12.41,0,NO,,24,YES,27.0,24,YES,0.0,11,NO,,24,YES,10.0,24,YES,24.0,NO,False,False,False
2024-12-26,2024,24,YES,12.35,0,NO,,24,YES,2.0,24,YES,0.0,19,NO,,24,YES,0.0,24,YES,1.0,NO,False,False,False
2024-12-27,2024,24,YES,12.36,0,NO,,24,YES,24.0,24,YES,2.0,16,NO,,24,YES,13.0,24,YES,19.0,NO,False,False,False
2024-12-28,2024,24,YES,12.52,1,NO,,24,YES,12.0,24,YES,0.0,24,YES,15.0,24,YES,17.0,24,YES,10.0,NO,False,False,False
2024-12-29,2024,24,YES,12.45,0,NO,,24,YES,15.0,24,YES,0.0,13,NO,,24,YES,7.0,24,YES,16.0,NO,False,False,False
2024-12-30,2024,24,YES,12.5,0,NO,,24,YES,9.0,24,YES,0.0,20,NO,,24,YES,11.0,24,YES,7.0,NO,False,False,False
2024-12-31,2024,24,YES,12.48,0,NO,,24,YES,0.0,24,YES,0.0,16,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-01,2025,24,YES,12.5,0,NO,,24,YES,0.0,24,YES,0.0,21,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-02,2025,24,YES,12.48,0,NO,,24,YES,4.0,24,YES,0.0,10,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-03,2025,24,YES,12.65,0,NO,,24,YES,3.0,24,YES,0.0,18,NO,,24,YES,5.0,24,YES,14.0,NO,False,False,False
2025-01-04,2025,24,YES,12.5,0,NO,,24,YES,0.0,24,YES,0.0,12,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-05,2025,24,YES,12.44,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-06,2025,24,YES,12.42,0,NO,,24,YES,0.0,24,YES,0.0,20,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-07,2025,24,YES,12.41,0,NO,,24,YES,0.0,24,YES,0.0,20,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-08,2025,24,YES,12.39,0,NO,,24,YES,0.0,24,YES,0.0,22,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-09,2025,24,YES,12.39,19,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-10,2025,24,YES,12.36,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2025-01-11,2025,24,YES,12.35,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2025-01-12,2025,24,YES,12.35,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2025-01-13,2025,24,YES,12.33,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-14,2025,24,YES,12.33,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-15,2025,24,YES,12.32,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-16,2025,24,YES,12.33,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-17,2025,24,YES,12.28,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-18,2025,24,YES,12.24,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-19,2025,24,YES,12.19,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2025-01-20,2025,24,YES,12.21,24,YES,15.79,24,YES,3.0,24,YES,0.0,24,YES,0.0,24,YES,9.0,24,YES,0.0,YES,True,False,False
2025-01-21,2025,24,YES,12.21,24,YES,15.79,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2025-01-22,2025,24,YES,12.18,18,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-23,2025,24,YES,12.17,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-01-24,2025,24,YES,12.17,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2025-01-25,2025,24,YES,12.15,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2025-01-26,2025,24,YES,12.12,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2025-01-27,2025,24,YES,12.1,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-28,2025,24,YES,12.06,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-29,2025,24,YES,12.07,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-30,2025,24,YES,12.02,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-01-31,2025,24,YES,12.02,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-01,2025,24,YES,12.0,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-02,2025,24,YES,11.96,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-03,2025,24,YES,11.94,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2025-02-04,2025,24,YES,11.95,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-05,2025,24,YES,11.93,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-06,2025,24,YES,11.92,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-07,2025,24,YES,11.94,24,YES,15.78,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2025-02-08,2025,24,YES,11.95,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-09,2025,18,NO,,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-02-10,2025,24,YES,11.94,23,NO,,24,YES,3.0,24,YES,0.0,22,NO,,22,NO,,24,YES,3.0,NO,False,False,False
2025-02-11,2025,24,YES,11.94,24,YES,15.78,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,2.0,YES,False,False,False
2025-02-12,2025,24,YES,11.92,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-02-13,2025,24,YES,11.93,24,YES,15.78,24,YES,1.0,24,YES,0.0,24,YES,1.0,24,YES,9.0,24,YES,0.0,YES,False,False,False
2025-02-14,2025,24,YES,11.89,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2025-02-15,2025,24,YES,11.88,24,YES,15.78,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,5.0,24,YES,0.0,YES,True,True,False
2025-02-16,2025,24,YES,11.94,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2025-02-17,2025,24,YES,12.09,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,19.0,24,YES,36.0,24,YES,7.0,YES,True,True,True
2025-02-18,2025,24,YES,11.87,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2025-02-19,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-20,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,2.0,24,YES,2.0,YES,True,True,True
2025-02-21,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-22,2025,24,YES,11.83,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-23,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-24,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-25,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-26,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-27,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-02-28,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-01,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-02,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-03,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-04,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-05,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-06,2025,24,YES,11.8,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,12.0,24,YES,0.0,YES,True,True,True
2025-03-07,2025,24,YES,11.8,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-08,2025,24,YES,11.82,24,YES,15.78,24,YES,3.0,24,YES,0.0,24,YES,18.0,24,YES,1.0,24,YES,1.0,YES,True,True,True
2025-03-09,2025,24,YES,11.82,24,YES,15.78,24,YES,1.0,24,YES,0.0,24,YES,1.0,24,YES,2.0,24,YES,0.0,YES,True,True,True
2025-03-10,2025,24,YES,11.82,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-11,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-12,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-13,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-14,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-15,2025,24,YES,11.81,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-16,2025,24,YES,11.8,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-17,2025,24,YES,11.8,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-18,2025,24,YES,11.8,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-19,2025,24,YES,11.8,24,YES,15.78,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-20,2025,24,YES,11.79,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-21,2025,24,YES,11.79,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-22,2025,24,YES,11.79,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-23,2025,24,YES,11.79,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-24,2025,24,YES,11.78,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-25,2025,24,YES,11.78,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-26,2025,24,YES,11.78,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-03-27,2025,24,YES,11.78,23,NO,,24,YES,0.0,24,YES,0.0,22,NO,,22,NO,,24,YES,0.0,NO,False,False,False
2025-03-28,2025,24,YES,11.78,24,YES,15.77,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,False,False,False
2025-03-29,2025,24,YES,11.78,24,YES,15.78,24,YES,5.0,24,YES,0.0,24,YES,2.0,24,YES,3.0,24,YES,5.0,YES,True,False,False
2025-03-30,2025,24,YES,11.77,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2025-03-31,2025,24,YES,11.77,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-01,2025,24,YES,11.77,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-02,2025,24,YES,11.77,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-03,2025,24,YES,11.77,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-04,2025,24,YES,11.76,24,YES,15.77,24,YES,9.0,24,YES,10.0,24,YES,1.0,24,YES,0.0,24,YES,2.0,YES,True,True,True
2025-04-05,2025,24,YES,11.76,24,YES,15.77,24,YES,18.0,24,YES,0.0,24,YES,4.0,24,YES,1.0,24,YES,3.0,YES,True,True,True
2025-04-06,2025,24,YES,11.76,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-07,2025,24,YES,11.76,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-08,2025,24,YES,11.76,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,11.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-09,2025,24,YES,11.75,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-10,2025,24,YES,11.75,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-11,2025,24,YES,11.75,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-12,2025,24,YES,11.75,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-13,2025,24,YES,11.75,24,YES,15.77,24,YES,0.0,24,YES,5.0,24,YES,5.0,24,YES,42.0,24,YES,5.0,YES,True,True,True
2025-04-14,2025,24,YES,11.74,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2025-04-15,2025,24,YES,11.74,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,NO,False,False,False
2025-04-16,2025,24,YES,11.74,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2025-04-17,2025,24,YES,11.74,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2025-04-18,2025,24,YES,11.74,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2025-04-19,2025,24,YES,11.73,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-20,2025,24,YES,11.73,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-21,2025,24,YES,11.73,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-22,2025,24,YES,11.73,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-23,2025,24,YES,11.72,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-04-24,2025,24,YES,11.72,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2025-04-25,2025,24,YES,11.72,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2025-04-26,2025,24,YES,11.72,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2025-04-27,2025,24,YES,11.71,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-28,2025,24,YES,11.71,24,YES,15.77,24,YES,5.0,24,YES,0.0,24,YES,17.0,24,YES,31.0,24,YES,13.0,YES,True,True,True
2025-04-29,2025,24,YES,11.71,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-04-30,2025,24,YES,11.71,24,YES,15.77,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2025-05-01,2025,24,YES,11.7,11,NO,,24,YES,0.0,24,YES,0.0,24,YES,30.0,24,YES,0.0,24,YES,1.0,NO,False,False,False
2025-05-02,2025,24,YES,11.7,0,NO,,24,YES,0.0,24,YES,0.0,22,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-05-03,2025,24,YES,11.7,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-05-04,2025,24,YES,11.7,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2025-05-05,2025,24,YES,11.7,11,NO,,24,YES,5.0,24,YES,1.0,24,YES,6.0,24,YES,8.0,24,YES,25.0,NO,False,False,False
2025-05-06,2025,24,YES,12.8,23,NO,,24,YES,20.0,24,YES,0.0,24,YES,35.0,24,YES,29.0,24,YES,93.0,NO,False,False,False
