Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible,PAGASA_SG_RH,Target_Y,Sto_Nino_DailyMaxWL_t_1,Sto_Nino_DailyMaxWL_t_2,Sto_Nino_DailyMaxWL_t_3,Nangka_DailyMaxWL_t_1,Nangka_DailyMaxWL_t_2,Nangka_DailyMaxWL_t_3,Mt_BosoBoso_Rain_t_1,Mt_BosoBoso_Rain_t_2,Mt_BosoBoso_Rain_t_3,Mt_Campana_Rain_t_1,Mt_Campana_Rain_t_2,Mt_Campana_Rain_t_3,Nangka_Rain_t_1,Nangka_Rain_t_2,Nangka_Rain_t_3,Mt_Oro_Rain_t_1,Mt_Oro_Rain_t_2,Mt_Oro_Rain_t_3,Mt_Aries_Rain_t_1,Mt_Aries_Rain_t_2,Mt_Aries_Rain_t_3,PAGASA_SG_RH_t_1,PAGASA_SG_RH_t_2,PAGASA_SG_RH_t_3,Mt_BosoBoso_Rain_2Day,Mt_BosoBoso_Rain_3Day,Mt_Campana_Rain_2Day,Mt_Campana_Rain_3Day,Nangka_Rain_2Day,Nangka_Rain_3Day,Mt_Oro_Rain_2Day,Mt_Oro_Rain_3Day,Mt_Aries_Rain_2Day,Mt_Aries_Rain_3Day
2020-11-14,2020,24,YES,13.82,21,NO,,24,YES,1.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,83.0,13.82,14.76,21.73,21.71,,24.58,24.58,0.0,18.0,300.0,,,,0.0,29.0,194.0,0.0,14.0,300.0,0.0,24.0,273.0,73.0,89.0,92.0,18.0,318.0,,,29.0,223.0,14.0,314.0,24.0,297.0
2020-11-15,2020,24,YES,13.63,24,YES,16.09,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,1.0,NO,False,False,False,80.0,13.63,13.82,14.76,21.73,,,24.58,1.0,0.0,18.0,,,,0.0,0.0,29.0,0.0,0.0,14.0,0.0,0.0,24.0,83.0,73.0,89.0,1.0,19.0,,,0.0,29.0,0.0,14.0,0.0,24.0
2020-11-16,2020,24,YES,13.54,22,NO,,24,YES,2.0,0,NO,,24,YES,3.0,24,YES,1.0,24,YES,0.0,NO,False,False,False,81.0,13.54,13.63,13.82,14.76,16.09,,,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,83.0,73.0,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-17,2020,24,YES,13.5,21,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,1.0,NO,False,False,False,75.0,13.5,13.54,13.63,13.82,,16.09,,2.0,0.0,1.0,,,,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,81.0,80.0,83.0,2.0,3.0,,,3.0,3.0,1.0,1.0,1.0,1.0
2020-11-18,2020,24,YES,13.5,11,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,78.0,13.5,13.5,13.54,13.63,,,16.09,0.0,2.0,0.0,,,,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,75.0,81.0,80.0,2.0,2.0,,,3.0,3.0,1.0,1.0,1.0,2.0
2020-11-19,2020,24,YES,13.41,23,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,75.0,13.41,13.5,13.5,13.54,,,,0.0,0.0,2.0,,,,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,78.0,75.0,81.0,0.0,2.0,,,0.0,3.0,0.0,1.0,1.0,1.0
2020-11-20,2020,24,YES,13.48,23,NO,,24,YES,3.0,0,NO,,24,YES,10.0,24,YES,12.0,24,YES,12.0,NO,False,False,False,74.0,13.48,13.41,13.5,13.5,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,78.0,75.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0
2020-11-21,2020,24,YES,13.44,20,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,73.0,13.44,13.48,13.41,13.5,,,,3.0,0.0,0.0,,,,10.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,74.0,75.0,78.0,3.0,3.0,,,10.0,10.0,12.0,12.0,12.0,12.0
2020-11-22,2020,24,YES,13.37,24,YES,16.09,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,76.0,13.37,13.44,13.48,13.41,,,,0.0,3.0,0.0,,,,0.0,10.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,73.0,74.0,75.0,3.0,3.0,,,10.0,10.0,12.0,12.0,12.0,12.0
2020-11-23,2020,24,YES,13.34,23,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,13.34,13.37,13.44,13.48,16.09,,,0.0,0.0,3.0,,,,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,12.0,76.0,73.0,74.0,0.0,3.0,,,0.0,10.0,0.0,12.0,0.0,12.0
2020-11-24,2020,24,YES,13.29,22,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,69.0,13.29,13.34,13.37,13.44,,16.09,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,76.0,73.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,2020,24,YES,13.27,23,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,1.0,NO,False,False,False,71.0,13.27,13.29,13.34,13.37,,,16.09,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,74.0,76.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,2020,24,YES,13.21,21,NO,,24,YES,1.0,0,NO,,24,YES,1.0,24,YES,5.0,24,YES,0.0,NO,False,False,False,68.0,13.21,13.27,13.29,13.34,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,69.0,74.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0
2020-11-27,2020,24,YES,13.21,24,YES,15.89,24,YES,1.0,0,NO,,24,YES,1.0,24,YES,12.0,24,YES,1.0,NO,False,False,False,90.0,13.21,13.21,13.27,13.29,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,68.0,71.0,69.0,1.0,1.0,,,1.0,1.0,5.0,5.0,1.0,1.0
2020-11-28,2020,24,YES,13.21,17,NO,,24,YES,4.0,0,NO,,23,NO,,24,YES,20.0,24,YES,7.0,NO,False,False,False,82.0,13.21,13.21,13.21,13.27,15.89,,,1.0,1.0,0.0,,,,1.0,1.0,0.0,12.0,5.0,0.0,1.0,0.0,1.0,90.0,68.0,71.0,2.0,2.0,,,2.0,2.0,17.0,17.0,1.0,2.0
2020-11-29,2020,23,NO,,14,NO,,24,YES,22.0,0,NO,,12,NO,,24,YES,8.0,24,YES,14.0,NO,False,False,False,90.0,,13.21,13.21,13.21,,15.89,,4.0,1.0,1.0,,,,,1.0,1.0,20.0,12.0,5.0,7.0,1.0,0.0,82.0,90.0,68.0,5.0,6.0,,,,,32.0,37.0,8.0,8.0
2020-11-30,2020,24,YES,13.32,15,NO,,24,YES,0.0,0,NO,,21,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False,73.0,13.32,,13.21,13.21,,,15.89,22.0,4.0,1.0,,,,,,1.0,8.0,20.0,12.0,14.0,7.0,1.0,90.0,82.0,90.0,26.0,27.0,,,,,28.0,40.0,21.0,22.0
2020-12-01,2020,24,YES,13.22,23,NO,,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,13.22,13.32,,13.21,,,,0.0,22.0,4.0,,,,,,,0.0,8.0,20.0,0.0,14.0,7.0,73.0,90.0,82.0,22.0,26.0,,,,,8.0,28.0,14.0,21.0
2020-12-02,2020,24,YES,13.18,24,YES,15.81,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,75.0,13.18,13.22,13.32,,,,,0.0,0.0,22.0,,,,0.0,,,0.0,0.0,8.0,0.0,0.0,14.0,74.0,73.0,90.0,0.0,22.0,,,,,0.0,8.0,0.0,14.0
2020-12-03,2020,24,YES,12.76,24,YES,15.81,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,78.0,12.76,13.18,13.22,13.32,15.81,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,74.0,73.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0
2020-12-04,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,83.0,0.0,12.76,13.18,13.22,15.81,15.81,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,75.0,74.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,84.0,0.0,0.0,12.76,13.18,0.0,15.81,15.81,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,78.0,75.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,80.0,0.0,0.0,0.0,12.76,0.0,0.0,15.81,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,83.0,78.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,84.0,83.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,80.0,84.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,93.0,80.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,77.0,93.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,83.0,77.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,94.0,83.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,84.0,94.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,82.0,84.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,80.0,82.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,77.0,80.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,77.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,71.0,79.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,88.0,71.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,83.0,88.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,94.0,83.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,84.0,94.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,86.0,84.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,76.0,86.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,70.0,76.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,73.0,70.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,74.0,73.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,86.0,74.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,95.0,86.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,2020,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,79.0,95.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,2020,0,NO,,0,NO,,24,YES,0.0,0,NO,,0,NO,,24,YES,0.0,24,YES,0.0,NO,False,False,False,62.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,84.0,79.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,2021,24,YES,12.78,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,False,False,False,72.0,12.78,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,77.0,84.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
2021-01-02,2021,24,YES,12.75,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False,72.0,12.75,12.78,,0.0,15.8,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,62.0,77.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0
2021-01-03,2021,24,YES,13.2,24,YES,16.27,24,YES,45.0,24,YES,54.0,24,YES,41.0,24,YES,28.0,24,YES,38.0,YES,True,True,False,89.0,13.2,12.75,12.78,,15.8,15.8,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,72.0,72.0,62.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,1.0
2021-01-04,2021,24,YES,12.89,24,YES,15.8,24,YES,0.0,24,YES,4.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,77.0,12.89,13.2,12.75,12.78,16.27,15.8,15.8,45.0,0.0,0.0,54.0,1.0,0.0,41.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,1.0,89.0,72.0,72.0,45.0,45.0,55.0,55.0,41.0,41.0,28.0,28.0,38.0,39.0
2021-01-05,2021,24,YES,12.8,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,85.0,12.8,12.89,13.2,12.75,15.8,16.27,15.8,0.0,45.0,0.0,4.0,54.0,1.0,1.0,41.0,0.0,0.0,28.0,0.0,1.0,38.0,0.0,77.0,89.0,72.0,45.0,45.0,58.0,59.0,42.0,42.0,28.0,28.0,39.0,39.0
2021-01-06,2021,24,YES,12.79,24,YES,15.8,24,YES,1.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,73.0,12.79,12.8,12.89,13.2,15.8,15.8,16.27,0.0,0.0,45.0,1.0,4.0,54.0,0.0,1.0,41.0,0.0,0.0,28.0,0.0,1.0,38.0,85.0,77.0,89.0,0.0,45.0,5.0,59.0,1.0,42.0,0.0,28.0,1.0,39.0
2021-01-07,2021,24,YES,12.72,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,80.0,12.72,12.79,12.8,12.89,15.8,15.8,15.8,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,85.0,77.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-01-08,2021,24,YES,12.78,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,71.0,12.78,12.72,12.79,12.8,15.8,15.8,15.8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,73.0,85.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-01-09,2021,24,YES,12.74,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,12.74,12.78,12.72,12.79,15.8,15.8,15.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,80.0,73.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-01-10,2021,24,YES,12.67,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,68.0,12.67,12.74,12.78,12.72,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,71.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-11,2021,24,YES,12.64,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,68.0,12.64,12.67,12.74,12.78,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,2021,24,YES,12.6,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,66.0,12.6,12.64,12.67,12.74,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,2021,24,YES,12.59,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,70.0,12.59,12.6,12.64,12.67,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,2021,24,YES,12.57,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,72.0,12.57,12.59,12.6,12.64,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,66.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,2021,24,YES,12.54,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,75.0,12.54,12.57,12.59,12.6,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,70.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
