SUMMARY OUTPUT,,,,,,
,,,,,,
Regression Statistics,,,,,,
3/25/2016,0,64,31.3,20.6,34.1,11.16
3/26/2016,0,88,30,11.4,35.3,13.38
3/27/2016,15.9,66,26.1,23.8,27.4,13.08
3/28/2016,0,63,32.5,24.7,32.9,12.22
3/29/2016,18.9,95,25.3,7.8,29.7,13.52
3/30/2016,2.3,69,33.5,14.1,35.1,12.1
3/31/2016,0,97,29.6,11,34.5,12.13
4/1/2016,0,88,32.8,18.8,38.2,12.75
4/2/2016,0,74,32.4,14.1,36.3,11.08
4/3/2016,1.7,67,26.5,17.8,29.9,12.76
4/4/2016,0,63,27,24,28.1,12.68
4/5/2016,10.8,76,29.6,14.5,33.8,12.89
4/6/2016,14.9,82,26,22,28.9,12.13
4/7/2016,0,92,31.5,23,36.7,11.59
4/8/2016,0,61,34.8,20,37.5,12.06
4/9/2016,0,75,34.9,18.2,38.2,11.89
4/10/2016,0,84,29.3,13.1,31.9,11.8
4/11/2016,0,80,30.2,18.7,34.1,12.23
4/12/2016,0,71,34.1,22.2,36.2,11.02
4/13/2016,0,84,34.3,24.9,39.5,11.35
4/14/2016,0,92,30.1,21.7,33.5,11.35
4/15/2016,7.7,82,26.2,13.2,28.6,12.61
4/16/2016,1.8,79,32.2,13.9,34.5,11.28
4/17/2016,0,70,31.5,15.7,34.8,11.29
4/18/2016,0,74,27.7,12.4,30.6,11.57
4/19/2016,8.3,78,31.7,10.4,35,11.65
4/20/2016,0,62,30.8,19.5,33.7,10.56
4/21/2016,0,79,31.7,8.7,34.2,12.97
4/22/2016,0,71,30.5,16.8,32.5,12.75
4/23/2016,0,66,28.5,9.5,30.2,10.95
4/24/2016,0,86,34.1,24.5,39,10.98
4/25/2016,19.2,77,32.4,22.1,35.2,12
4/26/2016,0,71,29.1,12.2,30.3,11.62
4/27/2016,9.2,89,30.1,15.5,35.8,11.89
4/28/2016,0,84,30,14,33.1,12.48
4/29/2016,13.3,81,27.1,11.3,31.9,12.19
4/30/2016,0,80,34,22,36.4,11.47
5/1/2016,12.5,94,30.3,18.2,35.3,13.86
5/2/2016,0,94,28.9,11.1,33.2,12.28
5/3/2016,0,84,27.8,24.9,31.8,12.38
5/4/2016,18.7,88,29,19.5,34.7,12.99
5/5/2016,0,81,32.3,9.3,37.4,12.81
5/6/2016,0,81,30.9,22.3,35.8,11.68
5/7/2016,0,66,32.2,20.9,35.2,10.84
5/8/2016,0,89,29.3,16.3,34.6,11.74
5/9/2016,0,89,28.3,13.2,31.5,12.45
5/10/2016,0,88,28.2,20.6,32.4,11.59
5/11/2016,0,87,31.5,6,34.9,12.01
5/12/2016,4.8,83,28.5,14.7,31.5,12.33
5/13/2016,0,64,32.7,24.7,35.1,12.6
5/14/2016,0,81,26,18.4,30.2,12.23
5/15/2016,0,68,31.1,18,34.3,12.59
5/16/2016,0,66,30.9,9.2,33.8,12.08
5/17/2016,0,66,33.8,10.1,35.1,11.59
5/18/2016,0,66,27.3,8.7,28.9,12.79
5/19/2016,0,93,30.6,15.3,36.5,13.2
5/20/2016,0,66,27,12.7,29.2,11.2
5/21/2016,16,77,26.5,6.9,29.4,12.76
5/22/2016,0,91,31.3,20.6,35.2,12.39
5/23/2016,0,90,30,15.5,36,13.35
5/24/2016,0,87,34.2,8,38.2,11.26
5/25/2016,0,95,31.3,11.1,36.7,11.2
5/26/2016,0,90,31.8,12,37.1,12.05
5/27/2016,0,94,31,9,36.5,11.66
5/28/2016,0,92,32.9,19.6,36.8,11.39
5/29/2016,0,62,31.3,9.2,32.4,11.16
5/30/2016,0,86,31.8,15.1,34.8,10.98
5/31/2016,0,75,30.5,22.9,32.3,12.54
6/1/2016,0,87,34.4,24.3,39.5,12.81
6/2/2016,0,83,26.5,8.8,28.8,11.51
6/3/2016,0,87,32.6,9.7,35.5,13.31
6/4/2016,0,79,26.2,24.2,30.8,12.91
6/5/2016,0,80,31.6,24.9,35.5,10.91
6/6/2016,0,63,34.7,5.5,35.9,11.13
6/7/2016,0,61,27,22.5,28.3,11.97
6/8/2016,0,62,32.8,11.9,33.4,11.54
6/9/2016,9.4,97,26.9,17.3,31.6,12.06
6/10/2016,0,97,32.3,10.6,38.3,11.93
6/11/2016,0,69,31.4,23,33.9,12.4
6/12/2016,6.7,79,33.6,12.8,35.9,13.11
6/13/2016,0,88,26.2,20.5,31.3,13.08
6/14/2016,0,65,33,11.2,35.9,12.39
6/15/2016,11.7,78,25.8,6.7,29.6,12.96
6/16/2016,1.5,96,27,8.1,31.3,13.26
6/17/2016,0,90,26.7,24.1,31.2,13.22
6/18/2016,1.3,93,33.6,13,39.1,12.84
6/19/2016,0,80,28,5.7,32.1,11.83
6/20/2016,0,78,28.5,22.6,33,11.93
6/21/2016,0,62,30.1,15.9,30.7,12.24
6/22/2016,0,83,33.5,18.1,38.4,13.26
6/23/2016,0,98,30.9,24.4,35.9,12.44
6/24/2016,0,81,27.3,18.3,32.2,11.91
6/25/2016,0,88,29.9,5,33.3,12.37
6/26/2016,0,88,29.1,15.4,33.5,12.19
6/27/2016,0,63,27.1,9.2,28.2,11.09
6/28/2016,0,96,29.4,10.8,34.9,12.29
6/29/2016,0,94,31.3,14.4,35.2,11.72
6/30/2016,0,69,27.6,8.3,30,12.59
7/1/2016,0,75,34.5,22.5,36.3,11.92
7/2/2016,0,74,26.3,21.7,30.5,12.29
7/3/2016,0,82,25.4,8.1,29.3,11.85
7/4/2016,0,63,32.9,9.1,34.2,11.84
7/5/2016,0,90,29,12.7,34.1,12.7
7/6/2016,7,67,25.7,13.7,28.9,11.81
7/7/2016,0,73,33.9,14,36.8,12.04
7/8/2016,11.6,71,29.7,24,31.3,11.64
7/9/2016,0,96,25.1,5.1,29.5,11.97
7/10/2016,0,77,30.7,5,35.2,13.07
7/11/2016,0,78,27.5,18,32.3,11.32
7/12/2016,0.5,63,32.2,13.5,35.1,12.62
7/13/2016,0,76,30.6,17.4,33.5,11.53
7/14/2016,0,67,32.6,8.3,35.1,12.48
7/15/2016,9.7,94,26.5,19.5,30.4,13.5
7/16/2016,0.8,88,28.3,11.1,33.2,12.5
7/17/2016,0,90,26,7.8,31.8,12.26
7/18/2016,11.5,62,35,11.6,37.9,11.46
7/19/2016,9.4,69,32.2,18,35,12.11
7/20/2016,0,92,25.4,11.2,30.5,12.09
7/21/2016,0,96,30.9,12.1,36.2,13.56
7/22/2016,0,77,34.8,20.5,38.4,12.45
7/23/2016,0,88,29.4,11.8,33.5,11.94
7/24/2016,0,68,28.5,9.3,30,12.08
7/25/2016,0,78,32.3,10,34.7,10.96
7/26/2016,0,85,27.7,17.7,30.7,12.2
7/27/2016,0,96,32.3,15.1,38.3,12.11
7/28/2016,0,83,31.5,6.5,35.8,12.8
7/29/2016,10,92,33.4,13,37.3,11.61
7/30/2016,0,91,32.6,11,36,12.71
7/31/2016,0,79,32.7,17.4,36.4,11.57
8/1/2016,0,76,28.2,23.7,29.9,12.72
8/2/2016,0,66,27.3,6.8,28.9,11.27
8/3/2016,0,96,31.3,21.7,37.4,12.5
8/4/2016,0,62,33.6,13.7,36.6,12.55
8/5/2016,0,68,28.8,11.2,31.6,12.4
8/6/2016,0,74,33.9,9.5,36.4,11.88
8/7/2016,0,72,27.9,10.4,29.3,12.68
8/8/2016,0,68,31.3,22.7,34.1,12.6
8/9/2016,0,84,31.9,13.6,34.8,11.33
8/10/2016,0,69,26.1,5.9,29.5,12.9
8/11/2016,0,62,28.9,9.8,29.5,12.68
8/12/2016,0,94,26.3,12.1,30.4,12.03
8/13/2016,83.4,75,27.5,33.2,31.2,14.57
8/14/2016,0,73,31.6,17.8,34.6,11.86
8/15/2016,0,95,33.7,9,40.2,13.05
8/16/2016,0,60,27.1,19.2,27.4,10.85
8/17/2016,0,74,30,16.9,33.4,11.05
8/18/2016,0,74,29.3,13.1,32.1,10.96
8/19/2016,19.2,79,27.6,22.6,32,14.02
8/20/2016,0,61,27.3,21.6,28.2,11.02
8/21/2016,0,86,32.7,13.8,36.6,12.91
8/22/2016,0,96,34.5,20.4,38.2,11.58
8/23/2016,9.5,87,31.6,13.9,34.6,11.47
8/24/2016,0,86,29.4,14.8,33.9,11.21
8/25/2016,100.1,87,25.2,34.9,30.5,16.79
8/26/2016,0,71,30.9,15.1,33.8,11.24
8/27/2016,18.6,82,33.6,8.9,37.8,12.78
8/28/2016,0,98,26.6,18.5,31.3,13.45
8/29/2016,73.1,94,33.3,22.8,37.8,14.23
8/30/2016,0,61,30.3,19.1,33.2,11.85
8/31/2016,0,91,33.6,16.9,37.9,12.44
9/1/2016,0,83,32.6,8.3,36.9,11.22
9/2/2016,0,63,32.5,9.3,33.3,12.43
9/3/2016,0,92,30.1,8.3,34.5,12.76
9/4/2016,44.7,61,29.5,13.8,31.1,12.66
9/5/2016,0,89,31.2,5.8,35.9,12.82
9/6/2016,0,71,33.1,12,36.2,10.66
9/7/2016,0,66,27.3,18.3,30.6,12.14
9/8/2016,0,93,26,8.2,31.9,12.22
9/9/2016,0,64,32.2,18.3,34.1,11.15
9/10/2016,0,97,34,23.7,37.8,11.43
9/11/2016,1.6,74,29.9,18.4,33.6,11.6
9/12/2016,0,73,32.1,13.8,34.9,11.84
9/13/2016,0,89,28.5,21.9,31.5,12.37
9/14/2016,18.9,64,33.2,15.3,36.2,13.08
9/15/2016,0,85,27.1,10.4,30.1,12.79
9/16/2016,0,62,30.1,18.2,32.5,11.56
9/17/2016,0,93,27.5,14.2,31,11.77
9/18/2016,15.2,66,25.2,11.2,26.8,11.98
9/19/2016,0,96,33.4,11.6,38.2,13.49
9/20/2016,0,94,29.2,17,32.8,13.12
9/21/2016,0,69,29.7,19.9,32.3,12.37
9/22/2016,0,73,26.2,18.1,29.4,11.91
9/23/2016,0,87,31.4,6,35.4,13.2
9/24/2016,0,80,28.2,11.3,32.9,11.7
9/25/2016,0,93,31.1,18,35.6,11.81
9/26/2016,0,62,34,5.5,34.4,10.81
9/27/2016,10.8,88,30.3,7.4,35.9,11.82
9/28/2016,0,78,30.2,13.1,32.4,12.39
9/29/2016,0,89,28.3,7.5,32.9,13.08
9/30/2016,0,67,27.5,9.8,29.2,12.72
10/1/2016,0,67,31.2,22.8,34.3,12.4
10/2/2016,0,74,34.9,10.1,38.5,10.79
10/3/2016,0,70,26.1,16.3,28.8,12.19
10/4/2016,0,77,28.9,13.1,31.9,12.89
10/5/2016,10.2,67,26.4,12.7,29,13.31
10/6/2016,0,88,28,16.6,33.3,10.96
10/7/2016,0,67,31,12.5,33.6,11.45
10/8/2016,0,79,32.5,11.1,36.5,13.22
10/9/2016,0,83,29.9,19.4,32.6,12.86
10/10/2016,0,82,25.6,8.9,28.3,13.13
10/11/2016,0,65,29.6,16.9,32.2,11.11
10/12/2016,0,63,29.3,16.2,32.2,12.73
10/13/2016,0,92,32,9.8,35.8,12.3
10/14/2016,0,86,25.3,18.4,28.4,11.5
10/15/2016,0,87,26.6,9.7,30.2,12.86
10/16/2016,18.4,66,27.2,16.1,27.9,12.62
10/17/2016,0,97,27.2,10.9,32.7,12.38
10/18/2016,0,76,32.8,8.5,36.2,12.75
10/19/2016,0,98,25.8,15.2,30.4,11.32
10/20/2016,6.9,60,30.2,5.6,33.2,13.15
10/21/2016,0,84,26.1,6,30.9,12.36
10/22/2016,0,85,33.3,23.3,37.1,12.88
10/23/2016,0,88,34.9,5.8,37.7,12.85
10/24/2016,0,70,30.5,6.2,31.6,12.24
10/25/2016,19.1,81,31.2,5.7,33.4,13.52
10/26/2016,0,70,34.9,24.6,36.4,11.81
10/27/2016,0,86,26.2,20.5,30.5,11.65
10/28/2016,0,97,30.4,9.8,35.1,11.82
10/29/2016,6.6,92,31.4,24.9,34.6,11.19
10/30/2016,0,85,29.3,15.5,32.7,11.94
10/31/2016,0,65,31.8,14,32.4,10.89
11/1/2016,0,85,31.2,8.8,35.8,12.74
11/2/2016,0,71,29.2,19.4,31.7,12.38
11/3/2016,0,72,30.5,23.8,32.8,12.32
11/4/2016,0,89,26.7,10.7,30.7,13.07
11/5/2016,0,83,32.8,21.3,35.8,11.33
11/6/2016,5,73,32,9.8,34.8,13.04
11/7/2016,0,87,26.2,11.1,31.9,11.48
11/8/2016,0,85,30.3,9.1,34,12.49
11/9/2016,0,91,26.2,16.3,30.4,11.68
11/10/2016,0,93,34.1,24.8,39.9,11.95
11/11/2016,0,83,31.9,17.6,34.8,12.84
11/12/2016,0,73,30.5,17.2,34.3,11.13
11/13/2016,0,65,28.9,15,30.4,11.56
11/14/2016,0,83,28.9,6.3,31.7,12.53
11/15/2016,9.6,83,28.6,21.2,31.7,11.47
11/16/2016,0,60,25.2,10.4,25.5,12.58
11/17/2016,19.3,80,25.8,24.4,28.1,12.78
11/18/2016,0,72,25.4,9.4,29,12.95
11/19/2016,0,70,34.6,23.1,38.3,12.49
11/20/2016,0,78,27.3,18.4,31.7,11.77
11/21/2016,0,75,26.9,16.1,31,11.15
11/22/2016,0,93,34.7,20.8,40.7,11.85
11/23/2016,4.6,98,29.7,8.2,33.9,12.03
11/24/2016,16.6,79,30.1,13.9,32.3,13.08
11/25/2016,0,73,34,18.7,38.1,11.21
11/26/2016,0,78,31.8,10.5,34,11.01
11/27/2016,0,64,26.7,21.8,27.6,10.66
11/28/2016,0,75,26.6,19.1,31,11.58
11/29/2016,0,90,26.7,21.9,31.5,12.87
11/30/2016,0,74,30.5,17.7,32.1,11.97
12/1/2016,0,61,26.6,12.3,27.6,11.78
12/2/2016,15.1,88,31.7,15,35.6,13.16
12/3/2016,0,75,27.5,11.7,30.8,11.19
12/4/2016,0,67,31.1,5.9,31.9,12
12/5/2016,0,84,27.4,20.1,31.1,11.27
12/6/2016,0,94,26.2,12.4,30,12.54
12/7/2016,0,86,26.4,20.8,29.3,12.93
12/8/2016,0,72,27.6,11.3,29,12.31
12/9/2016,0,85,33.5,6.2,36.8,12.56
12/10/2016,0.2,72,33.9,17.3,36.3,11.76
12/11/2016,17,97,33.9,11.2,40.2,13.93
12/12/2016,0,82,28.2,10.4,33.3,12.3
12/13/2016,0,63,30.6,20.8,33.1,10.86
12/14/2016,0,64,34,12.9,35.8,10.92
12/15/2016,0,66,25.1,17.9,28,11.04
12/16/2016,0,68,25.9,20.1,28.6,11.59
12/17/2016,0,62,27.4,6.9,28.1,11.51
12/18/2016,0,79,27,16.7,29.4,11.54
12/19/2016,0,66,30.7,17.5,32.5,11.49
12/20/2016,0,81,27.5,13.6,30.2,11.88
12/21/2016,0,93,33.7,20.7,39,12.73
12/22/2016,0,74,25.7,14,27.1,11.78
12/23/2016,0,89,25.4,19.2,29.5,12.17
12/24/2016,51.9,86,28.5,36,31.1,14.35
12/25/2016,0,75,30.6,9.9,32.6,12.84
12/26/2016,0,94,31.2,15.2,35.3,13.3
12/27/2016,0,90,28,11.9,31.6,11.21
12/28/2016,0,71,30.3,15.8,34.5,12.5
12/29/2016,0,72,25.8,19.1,29,10.73
12/30/2016,0,68,31.5,5.2,32.9,13.05
12/31/2016,0,64,31.9,18.3,34.2,11.45
1/1/2017,9.1,77,31.4,10.6,33.8,11.59
1/2/2017,4.3,96,29,23.5,33.4,12.5
1/3/2017,0,65,30.9,22.5,33.1,12.37
1/4/2017,0,91,25.1,7,30.4,11.83
1/5/2017,0,82,31.9,5.4,35.2,11.04
1/6/2017,0,90,33.6,16.7,38.2,13.08
1/7/2017,12.5,88,30.9,8.5,36.6,13.74
1/8/2017,0,83,26.7,22.9,31,12.18
1/9/2017,0,98,31.4,23.2,36.5,11.23
1/10/2017,0,81,28.4,6.3,32.8,11.67
1/11/2017,12.8,72,30.4,7.2,33.8,11.59
1/12/2017,0,66,34.9,20.8,37.9,10.8
1/13/2017,0,87,29.3,22,34.8,12.39
1/14/2017,0,77,29.5,12,31.8,11.83
1/15/2017,0,81,26.3,7.5,28.9,13.09
1/16/2017,0,80,28,21.4,30.5,12.52
1/17/2017,0,92,31.6,8.6,35.9,12.52
1/18/2017,20,92,25.1,8.2,30.1,14.42
1/19/2017,0,76,34.8,16.5,39.1,12.09
1/20/2017,0,88,28.4,22.5,33.6,11.01
1/21/2017,0,68,29.8,14,31.7,13.03
1/22/2017,0,70,27.5,19.7,28.6,10.86
1/23/2017,0,78,32.5,24,36.1,11.74
1/24/2017,0,71,26.4,12.1,28.3,11.81
1/25/2017,0,74,31.1,11.6,35.4,12.26
1/26/2017,0,67,28.2,21.8,31.9,10.78
1/27/2017,0.9,82,33.3,22.4,38.1,13
1/28/2017,0,91,28.5,21.4,33.7,12.02
1/29/2017,0,62,26,18.5,26.8,12.8
1/30/2017,0,89,34.9,24.5,40.7,12.96
1/31/2017,0,82,28.6,16.1,32.6,11.72
2/1/2017,0,62,32,13.7,34.5,12.2
2/2/2017,0,63,25.8,8,27.4,11.06
2/3/2017,0,70,34.7,13.7,37.3,10.8
2/4/2017,0,85,34.5,8.1,37.7,12.17
2/5/2017,1.2,89,32.2,8.7,36.7,13.24
2/6/2017,0,90,33.8,23.8,37.5,12.57
2/7/2017,10.4,81,28.9,13.3,31.9,12.71
2/8/2017,15.6,74,34.3,5.3,37.7,13.02
2/9/2017,14.9,92,31.9,13.3,36.9,14.13
2/10/2017,17.4,68,34.6,14.5,37.8,11.47
2/11/2017,0,68,29.1,20.5,30.5,12.76
2/12/2017,5.6,72,25.5,7.1,28.8,12.99
2/13/2017,0,95,26.8,8.5,30.4,12.79
2/14/2017,0,88,25.9,16.1,30.8,11.83
2/15/2017,0,78,31,21.7,32.8,11.3
2/16/2017,17.4,95,29.2,20.5,34,12.53
2/17/2017,0,88,32.7,6.4,36.3,11.4
2/18/2017,0,77,33.1,17.8,37.2,12.14
2/19/2017,0,67,34.4,12.8,35.3,12.17
2/20/2017,19.9,62,34.2,22.8,37.1,12.32
2/21/2017,17.5,97,33.1,7.4,38.9,13.24
2/22/2017,2.4,62,30.5,15.7,30.7,11.02
2/23/2017,0,69,32,8.2,35.6,10.75
2/24/2017,0,64,33.6,24.4,34.7,11.07
2/25/2017,0,92,34.7,24.2,40.3,12.09
2/26/2017,0,63,26.5,11.4,27.5,12.71
2/27/2017,6.1,97,25.4,8.6,31.4,13.51
2/28/2017,0,71,25.6,11,27.6,10.94
3/1/2017,0,62,34.2,12.3,35,10.61
3/2/2017,8.3,95,28.1,11.8,34.1,11.97
3/3/2017,0,63,27.8,8.2,31,10.71
3/4/2017,0,84,26.2,9.7,28.8,12.96
3/5/2017,0,97,33.6,19.4,39.6,12.05
3/6/2017,18.4,93,31.2,10,35.9,12.14
3/7/2017,2.3,79,32.6,13.3,36.6,11.58
3/8/2017,0,84,34.7,23.3,37.8,12.97
3/9/2017,0,85,29.5,12.7,35,13.14
3/10/2017,0,88,28.9,16.8,34.1,11.1
3/11/2017,0,83,30.9,12.4,36,12.95
3/12/2017,0,68,30.2,18.2,32.5,11.49
3/13/2017,7.9,90,34.4,12.3,37.8,12.8
3/14/2017,0,68,26.2,17.8,29.4,10.71
3/15/2017,0,97,30.5,10,36.7,11.99
3/16/2017,0,85,26.6,12.8,29.7,11.79
3/17/2017,0,96,26.3,17,32.7,11.41
3/18/2017,0,86,28.5,20.3,31.8,11.2
3/19/2017,0,88,32,20.3,35.8,12.81
3/20/2017,14.5,84,34.1,21.1,36.8,11.88
3/21/2017,0,84,25.4,10,30.6,12.2
3/22/2017,0,69,30.3,12.6,32.6,12.48
3/23/2017,0,84,32.2,21.9,35.6,11.9
3/24/2017,0,82,31,19.6,34.1,10.96
3/25/2017,0,86,26.8,13.9,32,12.58
3/26/2017,0,67,33.7,10.3,35.6,11.33
3/27/2017,0,86,32.7,19.6,36.8,12.18
3/28/2017,14.9,73,31.4,11.2,33.9,13.57
3/29/2017,1.3,81,26,22.8,30.4,12.26
3/30/2017,0,87,29.7,21,33.5,11.58
3/31/2017,0,73,30.1,18.2,31.6,12.83
4/1/2017,0,86,30.9,15.2,33.8,11.92
4/2/2017,1.6,71,27.3,15.8,31,12.58
4/3/2017,0,63,32.1,15.9,34.5,12.3
4/4/2017,0,73,29.4,20.8,33.4,12.59
4/5/2017,0,74,26.1,13.5,29.1,11.58
4/6/2017,7.4,92,30.8,16.4,34.9,11.99
4/7/2017,0,90,32.9,5.2,36.5,13.4
4/8/2017,0,90,31.8,19.4,35.2,12.74
4/9/2017,0,97,31.4,6,35.6,12.16
4/10/2017,0,95,28.1,16.4,32.1,13.53
4/11/2017,0,78,27.7,10.7,31.2,12.64
4/12/2017,0,95,27.9,14.2,31.6,11.41
4/13/2017,0,67,28.9,24.9,32,12.6
4/14/2017,0,74,30.8,24.3,34.6,11.78
4/15/2017,0,88,25.5,20.2,31,11.59
4/16/2017,0,68,28.7,10.3,32.2,11.73
4/17/2017,0,96,26,10.7,32.1,11.43
4/18/2017,0,85,28.7,11.2,32.8,12.26
4/19/2017,0,66,26.8,23.4,28.1,12.36
4/20/2017,0,65,30.5,23.3,32.5,11.16
4/21/2017,0,72,26.2,9.4,28.6,12.55
4/22/2017,0,66,28.1,19,31.2,11.27
4/23/2017,0,74,32.5,12.8,35.5,11.46
4/24/2017,0,81,29,18.6,34,12.83
4/25/2017,4.2,77,33.4,24.1,35.8,12.85
4/26/2017,0,71,29.9,7,32.2,12.8
4/27/2017,3,63,34,23.4,35,12.83
4/28/2017,0,84,27.9,24.4,33.2,12.45
4/29/2017,0,75,32.5,9.3,35.8,12.71
4/30/2017,0,97,32,20.1,35.9,11.79
5/1/2017,0,87,25.8,24.7,30.9,12.57
5/2/2017,0,84,34.9,17.8,38.1,10.84
5/3/2017,0,96,34.3,20.7,38.5,12.29
5/4/2017,0,94,28.6,20.7,32.5,12.68
5/5/2017,0,96,31.7,6.6,38.1,13
5/6/2017,0,70,28.6,18,30,11.14
5/7/2017,0,67,26.3,24.5,27.2,12.78
5/8/2017,18,68,33.6,10.7,35.7,12.54
5/9/2017,12.5,84,34.7,20.4,38.1,12.07
5/10/2017,6.1,70,29.2,8.3,30.9,11.09
5/11/2017,0,89,25.6,13.1,29.6,13.01
5/12/2017,0,96,28.6,5.7,34.4,13.49
5/13/2017,0,90,30.3,14.1,33.9,12.76
5/14/2017,0,71,29.4,20.2,33.3,11.58
5/15/2017,0,79,28.8,9.2,31.3,11.39
5/16/2017,14.5,76,27.7,16.1,29.8,11.45
5/17/2017,0,60,31.4,11.9,31.7,11.45
5/18/2017,0,62,29.2,23.9,31.2,11.37
5/19/2017,0,63,33.8,19.5,36.6,12.26
5/20/2017,0,89,25.5,16.4,29.1,12.95
5/21/2017,0,81,27.5,11.7,32.1,11.59
5/22/2017,0,86,34.9,5.9,39.7,12.94
5/23/2017,0,60,31.7,11.7,33.9,12.76
5/24/2017,0,95,27,15,33,11.13
5/25/2017,0,63,27.6,23.2,28.1,11.05
5/26/2017,0,83,25.8,16.4,28.2,11.8
5/27/2017,0,82,34.8,22.8,39.1,11.54
5/28/2017,0,79,31.4,9.2,35.3,11.31
5/29/2017,0,63,27.9,18.2,29.2,10.6
5/30/2017,0,80,34.9,8.5,39.7,13.04
5/31/2017,0,90,25.7,21.8,30.9,11.92
6/1/2017,0,61,33.7,24,34.1,11.71
6/2/2017,0,80,33.7,16,37.1,11.53
6/3/2017,0,63,27,11.4,28.4,11.26
6/4/2017,0,67,26.6,19.4,27.7,10.85
6/5/2017,0,78,26.1,5.4,30.6,12.8
6/6/2017,0,83,29.8,13.7,33.6,11.68
6/7/2017,0,63,27.4,23.9,28.5,10.84
6/8/2017,0,91,33.8,15.3,38.3,12.14
6/9/2017,0,87,31.2,13.7,36.9,13.07
6/10/2017,0,88,29.7,21.3,34.7,11.65
6/11/2017,0,84,32.5,24.8,37.8,12.14
6/12/2017,0,85,30.3,23.9,35.3,13.02
6/13/2017,0,86,25.7,13.2,28.5,11.61
6/14/2017,0,98,32.3,7.2,36.6,12.51
6/15/2017,0,76,33.3,5.7,36.6,12.95
6/16/2017,0,72,31.6,9.9,33.8,12.12
6/17/2017,0,72,29.8,16.3,33.1,11.99
6/18/2017,0,60,26.2,20.8,28.7,11.5
6/19/2017,0,70,32.9,8.2,34.8,10.94
6/20/2017,0,60,33.1,7.7,35.5,11.78
6/21/2017,0,61,28.8,19.6,29.7,12.19
6/22/2017,0,76,34.6,22.6,38.9,12.35
6/23/2017,0,80,30.3,15.9,33.6,12.13
6/24/2017,0,92,27.8,16.3,31.9,13.2
6/25/2017,0,93,33.7,24.6,38.2,11.64
6/26/2017,0,79,29.6,22.7,33.8,12.68
6/27/2017,0,87,31.6,11.2,35.6,11.22
6/28/2017,18.4,76,29.7,20.8,32.5,13.3
6/29/2017,0,86,25.5,21.3,28.4,12.43
6/30/2017,0,79,26.9,14.1,30.3,10.9
7/1/2017,0,66,28,15,29.8,10.68
7/2/2017,14.8,68,27.1,13.8,30.8,11.75
7/3/2017,0,80,28.4,21.7,32.4,11.12
7/4/2017,0,95,30.6,14,34.2,11.73
7/5/2017,10.2,78,26.4,8.6,30,13.82
7/6/2017,5.7,96,28.8,22.8,35.2,12.43
7/7/2017,0,67,26,9.3,29.3,11.94
7/8/2017,0,66,28.5,12,29.8,11.29
7/9/2017,0,86,31.3,20.6,35.7,12.72
7/10/2017,0,74,27.8,6.8,31.4,10.95
7/11/2017,0,74,27,13.2,31.2,13.03
7/12/2017,0,62,27.1,14.1,30.2,11.79
7/13/2017,0,94,31.4,18.1,35.2,11.52
7/14/2017,0,82,28.4,24.3,31.5,12.36
7/15/2017,0,70,29.7,14,31.7,12.89
7/16/2017,0,62,26.9,8.8,29.5,10.8
7/17/2017,0,92,33,15.1,37.2,12.9
7/18/2017,0,74,32.1,7,35.6,11.58
7/19/2017,0,74,29.9,11.5,33.8,13.21
7/20/2017,11.5,64,29.4,13.2,32.5,11.94
7/21/2017,0,75,28.3,8,30.1,12.18
7/22/2017,0,92,33.6,7.9,38,12.36
7/23/2017,0,61,34,15.5,35.5,11.94
7/24/2017,0,72,34.7,7.8,38,10.99
7/25/2017,18.1,93,25.7,23.2,29.2,11.95
7/26/2017,0,73,27.2,15.8,30.3,12.02
7/27/2017,1.9,61,34.4,10.8,37.4,11.66
7/28/2017,0,74,29.9,24.5,34.2,12.19
7/29/2017,0,65,26.6,6.4,28.4,11.31
7/30/2017,16.1,87,32.5,6.5,37.4,13.71
7/31/2017,0,83,27.7,15,31.6,12.19
8/1/2017,0,82,34.6,5.1,37.8,13.18
8/2/2017,0,79,30,12.9,33,11.07
8/3/2017,0,68,33,9.5,35.9,11.5
8/4/2017,0,60,34.5,12.9,34.6,11.85
8/5/2017,0.2,87,25.7,9.6,30.5,11.93
8/6/2017,0,97,25.3,22.3,29.1,12.63
8/7/2017,9.9,78,25.3,17.1,28.4,12
8/8/2017,0,84,26.9,13.3,30.2,12.28
8/9/2017,0,94,28.4,20.1,33,12.1
8/10/2017,0,67,31.8,18.1,35.3,11.25
8/11/2017,0,69,34.5,10.2,35.7,10.61
8/12/2017,0,88,32.5,12.6,35.8,12.17
8/13/2017,0,66,31.7,6.8,35,11.36
8/14/2017,0,87,30.1,12.7,34.1,11.64
8/15/2017,2.7,71,30.4,8.7,32.9,11.97
8/16/2017,0,76,32.9,15.8,35.3,12.99
8/17/2017,0,72,32,5.4,34.8,12.15
8/18/2017,0,93,33.7,11.2,38.7,11.63
8/19/2017,0,84,28.9,17.1,34.2,12.43
8/20/2017,0,88,33.5,8.5,37.8,11.8
8/21/2017,0,97,25.9,25,32.5,13.53
8/22/2017,0,77,27.3,11.1,30.6,12.12
8/23/2017,0,86,34,16.1,37.8,11.19
8/24/2017,0,91,25.9,6.9,30.4,11.58
8/25/2017,0,94,31.4,21.5,36.9,12.42
8/26/2017,0,63,33.8,11.5,36.6,11.55
8/27/2017,0,81,26.6,16.9,31.1,13.19
8/28/2017,19.7,70,30.8,9.4,32.6,13.47
